property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,additionalRoom,floorNum,facing,agePossession,nearbyLocations,furnishDetails,features
house,sector 14 rwa,sector 14,5.51,16990.0,3243.0,Plot area 361(301.84 sq.m.),3,3,2,not available,4,South-West,5 to 10 Year Old,"['Sheetla Mata Mandir', 'Hanuman Mandir', 'Hsbc bank ATM', 'Hdfc bank ATM', 'State bank of india ATM', 'Nagpal Nursing Home Gurgaon', 'Kalyani Hospital Gurgaon', 'Saraswati Hospital Gurgaon', 'Kishor Clinic', 'Sheetla Clinic', 'Apollo Cradle Hospital Gurgaon', 'Dr. Babita Sharma', 'Nidhi Clinic', 'Lotus Hospital Gurgaon', 'Children Hospital', 'Mamta Hospital Gurgaon', 'Dr. Tomar Clinic', 'Jeevan Jyoti Hospital Gurgaon', 'Sangwan Hospital Gurgaon', 'Ahmed Hospital Multi Speciality', 'Jackson Hospital', 'Ahooja Eye and Dental Institute Hospital', 'Dr. Sandeep Chauhan', 'Dental Health Centre', 'M Goel Hospital', 'Nova Care Clinic', 'GH Gurgaon', 'Sector-14 Market', 'Indian Oil', 'IBP Petrol Pump', 'Standard chartered bank', 'Icici bank', 'Hdfc bank', 'Oriental bank of commerce', 'Karur vysay bank', 'Catholic syrian bank', 'State bank of india sbi', 'Punjab national bank', 'Rang Parivartan', 'Cafe Coffee Day', '32nd Milestone', 'Dhabba', 'Cafe Coffee Day', 'Ardor 29', 'ADDA', 'Salvan Public School', 'Management Development Institute', 'Lieutenant Atul Kataria School', 'govt sec school', 'District library gurgaon']",,"['High Ceiling Height', 'Maintenance Staff', 'Bank Attached Property']"
house,independent,sector 4,3.2,14222.0,2250.0,Plot area 250(209.03 sq.m.),3,3,2,not available,2,NA,10+ Year Old,"['Chintapurni Mandir', 'State bank ATM', 'Kr Dental Hub', 'Prateek Nursing Home And Polyclinic', 'Shree Krishna Hospital Gurgaon', 'Dr. Ashok Jain', 'Jain Sant Phool Chand Ji Charitable Hospital', 'Pearl Dental Clinic', 'Esic Hospital Gurugram', 'Sarvodya Hospital', 'Taneja Hospital', 'Gurgaon Eye Centre', 'Sneh Hospital Gurgaon', 'Aryan Hospital', 'Dr. Sindhu Clinic', 'Geeta Nursing Home Gurgaon', 'Dr. Hitesh Dawar', 'D.R. Rajnis Gupta Clinic', 'Dr. Madan Clinic', 'Ravi Clinic and Health Care Centre', 'Chiranjiv Hospital', 'Sparsh Hospital Gurgaon', 'Yashroop Medical Centre', 'Dr. Mittal Clinic', 'Dev Man Kathuria Clinic', 'Jiya Clinic', 'Bhatnagar Maternity and Nursing Home', 'Swastik Maternity and Medical Centre', ""Dr. Anurag's Child Care Clinic"", 'Bindal Clinic', 'Bhardwaj Hospital', 'Satyam Hospital Gurgaon', 'M.S Hospital', 'My Care Clinic', 'Dr. Agya Ram Sharma Clinic', 'Triveni Hospital Gurgaon', 'Dr. Sarvejeet Singh', 'GH Gurgaon', 'Shiv Mahima Patient Care Bureau', 'Indian bank', 'Kotak bank', 'Hdfc bank', 'State bank of india', 'Pizza Hut', 'St. Michaels Sr. Sec. School', 'Dronacharya Government College', 'Gurgaon railway station', 'Gurgaon railway station', 'Gurgaon railway station']","['4 Fan', '13 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Maintenance Staff', 'Water Storage']"
house,ireo victory valley,sector 67,8.0,22222.0,3600.0,Plot area 400(334.45 sq.m.),6,7,3+,"pooja room,study room,servant room,store room",3,North-East,5 to 10 Year Old,"['AIPL Joy Street Mall', 'Golf Course Extension Road', 'Alpine Convent School', 'DPG Institute of Technology', 'CK Birla Hospital', 'Indira Gandhi International Airport', 'iON Digital Zone (Gurugram)', 'Radisson Hotel Sohna Road', 'SkyJumper Trampoline Park', 'HUDA Mini Golf Course', 'PVR Drive in Theatre']","['6 Wardrobe', '1 Water Purifier', '1 Exhaust Fan', '5 Geyser', '1 Stove', '20 Light', '9 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No Bed', 'No Dining Table', 'No Fan', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Centrally Air Conditioned', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']"
house,independent,sector 47,5.25,11666.0,4500.0,Plot area 1944(180.6 sq.m.)Built Up area: 4650 sq.ft. (432 sq.m.)Carpet area: 4500 sq.ft. (418.06 sq.m.),9,9,3+,servant room,4,East,1 to 5 Year Old,"['Standard chartered ATM', 'Icici bank ATM', 'Meher Clinic', 'Park Hospital Gurgaon', 'Vishesh Dental', 'Bones Clinic - Orthopaedics', 'Neelkanth Health Care', 'Sukhmani Hospital Pvt. Ltd', 'Best Urologist Atcomplete Family Clinic', 'Dr. Naresh Pandita', 'Wellness Eye Centre', 'Dr. Aruna Kalra', 'Dr. Anuj Sharma', ""DR AKRAM JAWED'S THE UPPER LIMB CLINIC"", 'Skin Clinic', 'Divine Look Clinic Centre', 'Vatsalya Clinic', 'Dispencery', 'Medanta', 'Samvit Health Care', 'Wembley estate club', 'Apollo Pharmacy', 'Gardian Pharmacy', 'Genius', 'Pernod Ricard Charitable Dispensary', 'SPAZE BUSINESS PARK', 'India Oil', 'Hdfc bank', 'Icici bank', 'Hdfc bank', 'SRS Cinemas', 'SRS Cinemas', 'Haldiram', 'India', 'Madison and Pike', ""Domino's Pizza"", 'KFC', 'Raj Restaurant', ""Nirula's"", 'Delhi Public School Primary Section', 'Gurugram University', 'Kamla International', 'Amity Global School', 'Manav Rachna School', 'St. Angels Sr', 'CR Model Public School', 'Manav Rachna Swimming Pool']","['12 Fan', '9 Geyser', '17 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']"
house,independent,sector 26,8.49,47167.0,1800.0,Plot area 200(167.23 sq.m.),12,12,3+,"pooja room,servant room",4,North,1 to 5 Year Old,"['Guru dronacharya metro station', 'Dlf phase 1 metro station', 'Sikandarpur rmrg metro station', 'Sikanderpur metro station', 'Sikandarpur metro station', 'Dlf phase 2 metro station', 'Hanuman Mandir', 'Icici bank ATM', 'Axis bank ATM', 'Central bank ATM', 'Central bank atm teste 001112', 'Sikka Maternity And Surgical Center', 'Anahat Hospital', 'Divine Look Clinic Centre 1', 'The Dental Lounge', ""St Stephen's Hospital Health Care Facility"", 'Marwah Clinic', 'Durga Poly Clinic', 'Krishna Family Clinic', 'Upkar Clinic', 'Surgi Center Clinic', 'Lord Krishna Hospital', 'Uma Sanjeevani Health Centre And Hospital', 'Cosmodentz Dental Clinic', 'Kailash Nursing Home Gurgaon', ""Dr. Khullar's Dental Clinic"", 'Relief Physiotherapy Clinic', 'RBS Dental Clinic', 'Sidhesh Hospital Gurgaon', 'Shri Ram Memorial Hospital', 'R.N Clinic', 'Dental Cure and Care Centre', 'Religare Wellness', '98.4', 'Guardian', 'Emaar Business Park', 'Axis bank', 'Hsbc bank', 'Kotak mahindra bank', 'Hdfc bank', 'Lord krishna bank', 'Indusind bank', 'Abn amro bank', 'PVR Cinames', 'Food Court', 'Nowhere Brewpub and cafe']","['6 Wardrobe', '6 Fan', '1 Exhaust Fan', '6 Geyser', '1 Stove', '1 Microwave', '4 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal']"
house,bestech park view aindependentda,sector 81,4.35,7937.0,5481.0,Plot area 5480(509.11 sq.m.),4,4,3,"store room,servant room",2,North,1 to 5 Year Old,"['Metro Station Kankrola sec 87', 'Sapphire 83 Mall', 'Dwarka Expressway', ""St. Xavier's High School"", 'Miracles Apollo Cradle /Spectra Hospital', 'Indira Gandhi International Airport', 'IMT Manesar', 'Heritage Village Resort & Spa', 'SkyJumper Trampoline Park', 'National Tennis Academy']",,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'Separate entry for servant room', 'Bank Attached Property', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']"
house,independent,sector 57,3.49,20197.0,1728.0,Plot area 192(160.54 sq.m.),4,4,2,"study room,pooja room,servant room",3,South-East,5 to 10 Year Old,"['Radhakrishna Shani Mandir', 'Sanatan Dharm Mandir', 'State bank ATM', 'Icici bank ATM', 'Icici bank ATM', 'Citi bank ATM', 'Anand Hospital Gurgaon', 'Kriti Hospital', 'Surgicare Hospital Gurgaon', 'pracksht hospital', 'Vatsalya Clinic', 'Arunodaya Deseret Eye Hospital', 'Arihant Hospital', 'HUDA Office Complex', 'Wembley estate club', 'Medisca', 'Pernod Ricard Charitable Dispensary', 'Unitech', 'Heera Fuel Station', 'HCG CNG Station', 'Hdfc bank and atm', 'Hdfc bank', 'Kotak mahindra bank', 'Indusind bank', 'State bank of india', 'Axis bank', 'Icici bank', 'Hdfc bank', 'Hdfc bank & atm', '222', 'Pizza Hut', 'Madison and Pike', 'Wat-a-Burger', 'Burger Singh', 'Bikanerwala', 'Naivedyam Restaurant', 'Gurugram University', 'IILM', 'Iilm University', 'Kamla International', 'Amity Global School', 'St. Angels Sr', 'Sushant College of Arts & Architecture', 'Ansal Institute of Technology', 'Manav Rachna Swimming Pool']","['6 Wardrobe', '10 Fan', '1 Exhaust Fan', '6 Geyser', '1 Stove', '10 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']"
house,independent,sector 56,2.99,20635.0,1449.0,Plot area 161(134.62 sq.m.),4,4,2,"pooja room,study room,servant room",2,South,5 to 10 Year Old,"['Sector metro station', 'Sector metro station', 'Sector 54 chowk metro station', 'Sanatan Dharm Mandir', 'Radhakrishna Shani Mandir', 'State bank ATM', 'Icici bank ATM', 'Icici bank ATM', 'Citi bank ATM', 'Indusind bank ATM', 'Surgicare Hospital Gurgaon', 'Kriti Hospital', 'Anand Hospital Gurgaon', 'pracksht hospital', 'Arunodaya Deseret Eye Hospital', 'HUDA Office Complex', 'Medisca', 'Apollo Pharmacy', 'Intellion Park', 'International Tech Park', 'Heera Fuel Station', 'HCG CNG Station', 'Hdfc bank and atm', 'State bank of india', 'Kotak mahindra bank', 'Indusind bank', 'Axis bank', 'Icici bank', 'Hdfc bank', 'Hdfc bank & atm', 'Hdfc bank', '222', 'Pizza Hut', 'Wat-a-Burger', 'Burger Singh', 'Bikanerwala', 'Naivedyam Restaurant', 'Clock tower', 'Starbucks', ""Carl's Jr."", 'Cafe Tonini', 'Sagar Ratna', 'IILM', 'Iilm University', 'Sushant College of Arts & Architecture', 'Ansal Institute of Technology', 'Suncity School']","['3 Wardrobe', '7 Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', '10 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']"
house,independent,sector 55,9.19,34037.0,2700.0,Plot area 300(250.84 sq.m.),16,18,2,"pooja room,servant room",4,West,0 to 1 Year Old,"['Mg road metro station', 'Iffco chowk metro station', 'Arya Samaj Mandir', 'Jain Bhawan', 'Punjab national bank ATM', 'Icici bank ATM', 'Citi bank ATM', 'Axis bank ATM', 'Standard chartered ATM', 'Privat Hospital', 'Umkal Hospital', 'Sidhesh Hospital Gurgaon', 'Thukral Hospital', 'Lord Krishna Hospital', 'Uma Sanjeevani Health Centre And Hospital', 'Community Center Sukhrali', 'Neelkanth Medico', 'Religare Wellness', '98.4', 'Guardian', 'DLF Cyber City Phase II', 'DT Cinemas', 'DT Cinemas', 'PVR Metropolitan', 'PVR Cinames', 'PVR Cinames', 'Indusind bank', 'Abn amro bank', 'Lord krishna bank', 'Hdfc bank', 'Kotak mahindra bank', 'Hsbc bank', 'Axis bank', 'Barbecue Grill', 'Pan Bangkok', 'NutrioBox Gurugram', 'Pizza Hut', 'Roots', 'CCD', 'Belgian Waffle', 'Drunken Monkey', 'Dighent cafe', 'Starbucks', 'Blue Tokai Coffee Roasters', 'Fat', 'Gravity Space Bar', 'American Montessori', 'Bahrisons library']","['8 Wardrobe', '9 Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', '16 Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']"
house,independent,sector 55,1.64,10123.0,1620.0,Plot area 180(150.5 sq.m.),3,3,2,"study room,servant room",4,South,0 to 1 Year Old,"['Mg road metro station', 'Iffco chowk metro station', 'Arya Samaj Mandir', 'Jain Bhawan', 'Punjab national bank ATM', 'Icici bank ATM', 'Citi bank ATM', 'Axis bank ATM', 'Standard chartered ATM', 'Privat Hospital', 'Umkal Hospital', 'Sidhesh Hospital Gurgaon', 'Thukral Hospital', 'Lord Krishna Hospital', 'Uma Sanjeevani Health Centre And Hospital', 'Community Center Sukhrali', 'Neelkanth Medico', 'Religare Wellness', '98.4', 'Guardian', 'DLF Cyber City Phase II', 'DT Cinemas', 'DT Cinemas', 'PVR Metropolitan', 'PVR Cinames', 'PVR Cinames', 'Indusind bank', 'Abn amro bank', 'Lord krishna bank', 'Hdfc bank', 'Kotak mahindra bank', 'Hsbc bank', 'Axis bank', 'Barbecue Grill', 'Pan Bangkok', 'NutrioBox Gurugram', 'Pizza Hut', 'Roots', 'CCD', 'Belgian Waffle', 'Drunken Monkey', 'Dighent cafe', 'Starbucks', 'Blue Tokai Coffee Roasters', 'Fat', 'Gravity Space Bar', 'American Montessori', 'Bahrisons library']","['4 Wardrobe', '6 Fan', '11 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['High Ceiling Height', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Club house / Community Center', 'Rain Water Harvesting']"
house,unitech palms south city 1,sector 41,9.35,28858.0,3240.0,Plot area 3240(301.01 sq.m.)Built Up area: 7500 sq.ft. (696.77 sq.m.)Carpet area: 6000 sq.ft. (557.42 sq.m.),10,10,3+,"servant room,study room",4,North-East,5 to 10 Year Old,"['Huda city centre metro station', 'Hdfc ATM', 'Axis bank ATM', 'Citi bank ATM', 'Icici ATM', 'Axis bank ATM', 'Hdfc bank ATM', 'Standard chartered ATM', 'Punjab national bank ATM', 'Centre For Sight Gurgaon Sector 29', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Dr. Naval Mendiratta', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Shivam Hospital Gurgaon', 'Gardian Pharmacy', 'City Medical', 'Bharat petroleum', 'Hdfc bank', 'Icici bank', 'PWO house', 'Beer & Whisky Bar', 'MoB Ministory of Beer', ""McDonald's"", 'Park Baluchi', ""Domino's Pizza"", 'Zura', 'The Oriental Bloom Chinese and Thai', ""Hops 'N' Brew"", 'Gola Sizzles', 'Pizza Hut', 'Spaghetti Kitchen & Bar', 'Bikanervala', 'Tocpao', 'Balaji Vegetarian Paradise', 'Black Mambaa', 'Gravity Space Bar', 'Roots', 'KFC', 'Ardor 29', 'ADDA', 'Gung the palace Korean restaurant', 'Walking Street', 'distillery', 'Swagath', 'School of Inspired Leadership SOIL', 'Stones2milestones', 'St. Angels Jr', 'Ncr library']","['6 Fan', '10 Light', '5 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Park', 'Visitor Parking', 'Low Density Society', 'Waste Disposal', 'Club house / Community Center', 'Rain Water Harvesting']"
house,unitech palms south city 1,sector 41,9.25,28549.0,3240.0,Plot area 3240(301.01 sq.m.)Built Up area: 5000 sq.ft. (464.52 sq.m.)Carpet area: 4500 sq.ft. (418.06 sq.m.),9,9,3+,"study room,servant room,store room,pooja room",4,North,5 to 10 Year Old,"['Huda city centre metro station', 'Hdfc ATM', 'Axis bank ATM', 'Citi bank ATM', 'Icici ATM', 'Axis bank ATM', 'Hdfc bank ATM', 'Standard chartered ATM', 'Punjab national bank ATM', 'Centre For Sight Gurgaon Sector 29', 'Fortis Memorial Research Institute Fortis Vivekanand Hospital', 'Dr. Naval Mendiratta', 'Dr. Kutbuddin Akbary', 'Max Hospital', 'Shivam Hospital Gurgaon', 'Gardian Pharmacy', 'City Medical', 'Bharat petroleum', 'Hdfc bank', 'Icici bank', 'PWO house', 'Beer & Whisky Bar', 'MoB Ministory of Beer', ""McDonald's"", 'Park Baluchi', ""Domino's Pizza"", 'Zura', 'The Oriental Bloom Chinese and Thai', ""Hops 'N' Brew"", 'Gola Sizzles', 'Pizza Hut', 'Spaghetti Kitchen & Bar', 'Bikanervala', 'Tocpao', 'Balaji Vegetarian Paradise', 'Black Mambaa', 'Gravity Space Bar', 'Roots', 'KFC', 'Ardor 29', 'ADDA', 'Gung the palace Korean restaurant', 'Walking Street', 'distillery', 'Swagath', 'School of Inspired Leadership SOIL', 'Stones2milestones', 'St. Angels Jr', 'Ncr library']","['10 Wardrobe', '10 Fan', '1 Exhaust Fan', '12 Geyser', '10 Light', '1 Modular Kitchen', '6 AC', '1 Chimney', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Park', 'Security Personnel', 'Low Density Society', 'Club house / Community Center']"
house,eros rosewood villas,sector 49,2.8,15555.0,1800.0,Plot area 1530(142.14 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,3,3,pooja room,2,East,5 to 10 Year Old,"['Sri Radhe Krishna Temple', 'Standard chartered ATM', 'Icici bank ATM', 'Divine Look Clinic Centre', 'Skin Clinic', 'Dr. Naresh Pandita', 'Dr. Anuj Sharma', 'Bones Clinic - Orthopaedics', 'Vatsalya Clinic', 'Dr. Aruna Kalra', 'Wellness Eye Centre', 'Best Urologist Atcomplete Family Clinic', 'Neelkanth Health Care', 'Vishesh Dental', 'Park Hospital Gurgaon', 'Meher Clinic', 'Ekta Hospital', 'Sai Heart and Trauma Center', 'Sanjeevani Hospital Gurgaon', 'Sona Devi Memorial Hospital and Trauma Centre', 'Sai Dharamraj Hospital', 'Wembley estate club', 'Genius', 'Gardian Pharmacy', 'Apollo Pharmacy', 'SPAZE BUSINESS PARK', 'Kore Tech Park', 'Unitech', 'Hdfc bank', 'Hdfc bank', 'Indusind bank', 'Icici bank', 'Central bank of india', 'Union bank of india', 'State bank of india', 'Hdfc bank', 'SRS Cinemas', 'India', 'Starbucks', 'Nook', ""Nirula's"", ""Domino's Pizza"", 'Madison and Pike', 'Haldiram', 'Kamla International', 'Gurugram University']","['3 Wardrobe', '4 Fan', '4 Light', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Private Garden / Terrace', 'High Ceiling Height', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting']"
house,eros rosewood villas,sector 49,2.5,13513.0,1850.0,Plot area 1530(142.14 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),3,3,2,"pooja room,store room",2,East,5 to 10 Year Old,"['Sri Radhe Krishna Temple', 'Standard chartered ATM', 'Icici bank ATM', 'Divine Look Clinic Centre', 'Skin Clinic', 'Dr. Naresh Pandita', 'Dr. Anuj Sharma', 'Bones Clinic - Orthopaedics', 'Vatsalya Clinic', 'Dr. Aruna Kalra', 'Wellness Eye Centre', 'Best Urologist Atcomplete Family Clinic', 'Neelkanth Health Care', 'Vishesh Dental', 'Park Hospital Gurgaon', 'Meher Clinic', 'Ekta Hospital', 'Sai Heart and Trauma Center', 'Sanjeevani Hospital Gurgaon', 'Sona Devi Memorial Hospital and Trauma Centre', 'Sai Dharamraj Hospital', 'Wembley estate club', 'Genius', 'Gardian Pharmacy', 'Apollo Pharmacy', 'SPAZE BUSINESS PARK', 'Kore Tech Park', 'Unitech', 'Hdfc bank', 'Hdfc bank', 'Indusind bank', 'Icici bank', 'Central bank of india', 'Union bank of india', 'State bank of india', 'Hdfc bank', 'SRS Cinemas', 'India', 'Starbucks', 'Nook', ""Nirula's"", ""Domino's Pizza"", 'Madison and Pike', 'Haldiram', 'Kamla International', 'Gurugram University']","['3 Wardrobe', '6 Fan', '4 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Private Garden / Terrace', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Low Density Society', 'Waste Disposal']"
